Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.21272E-4,47.763961079,0.69294805,0.090981804,1,0
3.23153E-4,48.021925794,0.695063763,0.090181964,1,0
3.26263E-4,48.282411537,0.698529587,0.089382124,1,0
3.27121E-4,48.511090691,0.699478655,0.088682264,1,0
3.29867E-4,48.773838986,0.702495598,0.087882424,1,0
3.32601E-4,49.006118746,0.705470737,0.087182563,1,0
3.34463E-4,49.273162516,0.707479105,0.086382723,1,0
3.3615E-4,49.507970649,0.70928668,0.085682863,1,0
3.38061E-4,49.777900088,0.711321535,0.084883023,1,0
3.39738E-4,50.015166137,0.713095368,0.084183163,1,0
3.413E-4,50.253529336,0.714737857,0.083483303,1,0
3.43192E-4,50.527671216,0.716713878,0.082683463,1,0
3.4512E-4,50.768925604,0.718714678,0.081983603,1,0
3.48482E-4,51.011591705,0.722169185,0.081283743,1,0
3.5103E-4,51.256620704,0.724758738,0.080583883,1,0
3.52991E-4,51.503275489,0.726734426,0.079884023,1,0
3.55775E-4,51.751728808,0.729516807,0.079184163,1,0
3.58431E-4,52.001855222,0.73214389,0.078484303,1,0
3.60424E-4,52.25344793,0.734099284,0.077784443,1,0
3.64228E-4,52.507548483,0.737790522,0.077084583,1,0
3.66596E-4,52.763771353,0.740062042,0.076384723,1,0
3.69563E-4,53.021848537,0.742881389,0.075684863,1,0
3.70982E-4,53.281072947,0.74421927,0.074985003,1,0
3.72233E-4,53.50408638,0.745392611,0.074385123,1,0
3.74433E-4,53.76575221,0.747442544,0.073685263,1,0
3.77121E-4,54.028745663,0.749924955,0.072985403,1,0
3.80348E-4,54.255874789,0.752873374,0.072385523,1,0
3.83202E-4,54.523383107,0.755451845,0.071685663,1,0
3.8526E-4,54.753902433,0.757294895,0.071085783,1,0
3.86977E-4,55.024358679,0.758821933,0.070385923,1,0
3.87967E-4,55.256879322,0.759697411,0.069786043,1,0
3.90502E-4,55.529380984,0.761925821,0.069086183,1,0
3.96065E-4,55.765554992,0.76674361,0.068486303,1,0
3.99131E-4,56.004515268,0.76935757,0.067886423,1,0
4.02101E-4,56.285394852,0.771861603,0.067186563,1,0
4.04115E-4,56.527228284,0.773544092,0.066586683,1,0
4.08023E-4,56.771392785,0.77677322,0.065986803,1,0
4.09727E-4,57.016864346,0.778166939,0.065386923,1,0
4.10671E-4,57.263073049,0.778935322,0.064787043,1,0
