Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
6.33675E-5,11.752070352,0.314946362,0.473024089,0.074074074,0
6.36301E-5,12.006086117,0.316019377,0.469042405,0.074074074,0
6.38426E-5,12.25469401,0.31688666,0.465160263,0.074074074,0
6.40833E-5,12.50415031,0.317867576,0.461278121,0.074074074,0
6.41907E-5,12.760716057,0.318304442,0.457296436,0.074074074,0
6.42761E-5,13.00479162,0.318651914,0.453513836,0.074074074,0
6.45375E-5,13.256018557,0.319714298,0.449631694,0.074074074,0
6.48036E-5,13.501714701,0.320793919,0.445849094,0.074074074,0
6.50662E-5,13.754993075,0.321857915,0.441966952,0.074074074,0
6.52289E-5,14.002540514,0.322516269,0.438184352,0.074074074,0
6.54228E-5,14.250764967,0.323299817,0.434401752,0.074074074,0
6.56284E-5,14.506305355,0.324129806,0.43051961,0.074074074,0
6.58447E-5,14.756125436,0.325002109,0.42673701,0.074074074,0
6.60336E-5,15.000133422,0.325762529,0.423053952,0.074074074,0
6.88511E-5,15.250162776,0.337007594,0.419370894,0.074074074,0
7.2184E-5,15.504724694,0.350067237,0.415787378,0.074074074,0
7.52628E-5,15.756082781,0.361902988,0.412402946,0.092592593,0
7.82272E-5,16.002242755,0.373094841,0.409217599,0.092592593,0
8.07285E-5,16.256654902,0.382385852,0.406032252,0.092592593,0
8.25312E-5,16.502059968,0.388996213,0.403045988,0.092592593,0
8.49192E-5,16.753892885,0.397644028,0.400059725,0.092592593,0
8.85318E-5,17.006054627,0.410494631,0.397173004,0.092592593,0
9.10531E-5,17.257391933,0.419300226,0.394385825,0.092592593,0
9.45416E-5,17.506903472,0.431267748,0.391698188,0.092592593,0
9.64032E-5,17.755590314,0.437552853,0.389110094,0.092592593,0
9.88118E-5,18.00910446,0.445581339,0.386521999,0.092592593,0
1.00799E-4,18.258357976,0.452118656,0.384033446,0.092592593,0
1.03125E-4,18.503098091,0.459674726,0.381644436,0.092592593,0
1.05678E-4,18.753594719,0.46784545,0.379255425,0.092592593,0
1.07668E-4,19.009293661,0.474129815,0.376866414,0.092592593,0
1.09913E-4,19.270127611,0.481131322,0.374477404,0.092592593,0
1.11979E-4,19.503237134,0.487490947,0.37238702,0.092592593,0
1.13466E-4,19.751372401,0.492019853,0.370197093,0.092592593,0
1.14796E-4,20.002578203,0.496036476,0.368007167,0.092592593,0
1.15988E-4,20.256668222,0.499608074,0.365817241,0.092592593,0
1.17052E-4,20.501321278,0.502776778,0.363726856,0.092592593,0
1.18342E-4,20.760432197,0.506591965,0.36153693,0.111111111,0
1.1938E-4,21.010156575,0.509638657,0.359446546,0.111111111,0
1.2024E-4,21.25000707,0.512150444,0.357455704,0.111111111,0
1.21563E-4,21.504117371,0.51598579,0.35536532,0.12962963,0
1.22434E-4,21.760450538,0.518497715,0.353274935,0.12962963,0
1.23734E-4,22.006571382,0.522219673,0.351284093,0.12962963,0
1.25012E-4,22.255020495,0.525850367,0.349293251,0.148148148,0
1.26166E-4,22.506275034,0.529103711,0.347302409,0.148148148,0
1.27125E-4,22.759602736,0.531793287,0.345311567,0.166666667,0
1.28149E-4,23.002235459,0.53464738,0.343420267,0.166666667,0
1.28995E-4,23.259408717,0.536991376,0.341429425,0.166666667,0
1.29652E-4,23.50512068,0.538803241,0.339538125,0.166666667,0
1.30025E-4,23.751776646,0.539829586,0.337646825,0.166666667,0
1.30469E-4,24.012330642,0.541046829,0.335655982,0.166666667,0
1.31114E-4,24.260843467,0.542810482,0.333764682,0.166666667,0
