Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.60594E-4,70.762997508,0.849189768,0.041978263,0.428571429,0
4.61942E-4,71.039879472,0.850022575,0.041379998,0.428571429,0
4.65849E-4,71.272233876,0.852409975,0.040881444,0.428571429,0
4.67662E-4,71.505750629,0.853505091,0.04038289,0.428571429,0
4.71105E-4,71.787382383,0.85556184,0.039784625,0.428571429,0
4.71882E-4,72.023129555,0.856021938,0.03928607,0.428571429,0
4.73846E-4,72.259808238,0.857178871,0.038787516,0.428571429,0
4.76353E-4,72.54487576,0.858642103,0.038189251,0.428571429,0
4.79293E-4,72.783737562,0.860338716,0.037690697,0.428571429,0
4.82566E-4,73.024632283,0.862203543,0.037192143,0.428571429,0
4.83784E-4,73.266228452,0.862890891,0.036693589,0.428571429,0
4.85919E-4,73.508882737,0.864088095,0.036195034,0.428571429,0
4.8904E-4,73.753129938,0.865819274,0.03569648,0.428571429,0
